SMILES	GABAAalpha	NMDA	O00222	O15303	P41594	Q13255	Q14416	Q14643	Q14831	Q14832	Q14833
CC(=O)NCCNC(=O)c1ccc(OCc2c(C)onc2-c2ccccc2)nc1	8.4										
CC(=O)NCCNC(=O)c1ccc(OCc2conc2-c2ccc(Cl)cc2)nc1	7.88										
CC(=O)NCCNC(=O)c1ccc(OCc2conc2-c2ccc(F)cc2)nc1	7.42										
CC(=O)Nc1c(C(=O)Nc2cc(Cl)ccc2)cccc1					5.0						
CC(=O)Nc1c(Oc2ccccc2)ccc(F)c1	5.0										
CC(=O)Nc1cc(C#Cc2csc(C)n2)ccc1					5.697						
CC(=O)Nc1cc(OCC2CN(c3ccccc3)C(=O)O2)ccc1							4.523				
CC(=O)Nc1cc2c(cc1)[nH]c(Cc1ccc(Oc3ccccc3)cc1)n2		7.205									
CC(=O)Nc1ccc(OCC(=O)c2c(C)n(-c3ccc(OC(F)F)cc3)c(C)c2)cc1			5.456						5.62		5.0
CC(=O)Nc1ccc(OCC2CN(c3ccccc3)C(=O)O2)cc1							4.523				
CC(=O)Nc1ccc(OCc2c(C)onc2-c2ccccc2)nc1	8.03										
CC(=O)Nc1ccc(SCC(=O)c2c(C)n(-c3c(F)cccc3)c(C)c2)cc1									5.62		
CC(=O)Nc1ccc(SCC(=O)c2c(C)n(-c3cc(F)ccc3)c(C)c2)cc1									5.796		
CC(=O)Nc1ccc(SCC(=O)c2c(C)n(-c3ccc(S(N)(=O)=O)cc3)c(C)c2)cc1			5.5						5.0		5.0
CC(=O)Nc1ccc(SCC(=O)c2c(C)n(-c3cccc(F)c3)c(C)c2)cc1			5.824								5.481
CC(=O)Nc1ccc(SCC(=O)c2c(C)n(-c3ccccc3F)c(C)c2)cc1			5.5								
CC(=O)Nc1ccc(SCC(=O)c2c(C)n(-c3nc(C)cs3)c(C)c2)cc1			5.0						5.0		5.0
CC(=O)Nc1ccc(SCC(=O)c2c(C)n(CC3CCCO3)c(C)c2)cc1			5.462999999999999						5.319		5.0
CC(=O)Nc1ccc(SCC(=O)c2c(C)n(CC3COc4c(cccc4)O3)c(C)c2)cc1			5.943						5.585		5.658
CC(=O)Nc1ccc(SCC(=O)c2c(C)n(CCc3cccs3)c(C)c2)cc1			5.796						5.699		5.585
CC(=O)Nc1ccc2c(c1)-c1ncnn1Cc1c(Cl)ncn-21	8.54										
CC(=O)Nc1cccc(C#Cc2nc(C)cn3cc(C(F)(F)F)cc23)c1					6.1						
CC(=O)Nc1cccc(N2CCN(CCCCNS(=O)(=O)CC3CCCCC3)CC2)c1	5.699000000000001										
CC(=O)Nc1ccccc1OCC1CN(c2ccccc2)C(=O)O1							4.523				
CC(=O)Nc1ccnc(N2CCc3c(cccc3)C2)c1		6.42									
CC(=O)Nc1nc(C#Cc2cnccc2)cs1					5.72						
CC(=O)Nc1nc2c(CCN(C(=O)Cn3cc(-c4ccc(F)c(C)c4)nc3-c3ccccc3)CC2)s1					6.112						
CC(=O)OC(c1c2nc(O)c(O)nc2cc([N+](=O)[O-])c1)P(=O)(O)O		8.09									
CC(=O)c1c(-c2cccc(-n3nnc(-c4ncccc4)n3)c2)cccc1					6.38						
CC(=O)c1c(O)c(Br)c(OCCCCOc2ccc(-c3n[nH]nn3)cc2)cc1							6.06				
CC(=O)c1c(O)c(C(F)(F)F)c(OCc2cccc(Oc3ccc(-c4n[nH]nn4)cn3)c2)cc1							7.75				
CC(=O)c1c(O)c(C(F)(F)F)c(OCc2cccc(Oc3nccc(-c4n[nH]nn4)c3)c2)cc1							8.22				
CC(=O)c1c(O)c(C)c(OCCCCOc2ccc(-c3n[nH]nn3)cc2)cc1							5.471				
CC(=O)c1c(O)c(C)c(OCc2ccc(Oc3cccc(-c4n[nH]nn4)c3)cc2)cc1							6.53				
CC(=O)c1c(O)c(C)c(OCc2ccc(Oc3nccc(-c4n[nH]nn4)c3)cc2)cc1							6.7				
CC(=O)c1c(O)c(Cl)c(OCc2cccc(Oc3ccc(-c4n[nH]nn4)cn3)c2)cc1							7.41				
CC(=O)c1c(O)c(Cl)c(OCc2cccc(Oc3nccc(-c4n[nH]nn4)c3)c2)cc1							7.06				
CC(=O)c1c(O)c(F)c(OCc2cccc(Oc3ccc(-c4n[nH]nn4)cn3)c2)cc1							5.97				
CC(=O)c1c2CN(C)C(=O)c3c(ccc(Cl)c3)-n2cn1	4.871666666666667										
CC(=O)c1c2cc[nH]c2c(C(=O)Nc2cccc(C)n2)nc1C					6.27						
CC(=O)c1c2n(C)c(=O)c3c(ccc(Cl)c3)n2cn1	5.17										
CC(=O)c1cc2c(CCCC3=C2NN(c2ccc(Cl)cc2)C(=O)C3)s1	8.38										
CC(=O)c1ccc(-c2c(C)n(-c3cnccc3)nn2)cc1						6.33					
CC(=O)c1ccc(C#CC2(O)CCC3(C)C(CCC4C3CCC3(C)C(C(C)=O)CCC43)C2)cc1	8.18										
CC(=O)c1ccc(C#CC2(O)CCC3C(CCC4C3CCC3(C)C(C(C)=O)CCC43)C2)cc1	8.09										
CC(=O)c1ccc(C(O)P(=O)(O)CCC(N)C(=O)O)cc1			4.85								5.11
CC(=O)c1ccc(N2C(=O)CN(Cc3c(C(=O)O)[nH]c4cc(Cl)cc(Cl)c34)C2=O)cc1		6.82									
CC(=O)c1cccc(N2C(=O)CN(Cc3c(C(=O)O)[nH]c4cc(Cl)cc(Cl)c34)C2=O)c1		7.24									
CC(=O)c1cccc2c1CCN1C(=O)CN=C(n3cnc(C)c3)C=C21					6.39	5.0					
CC(=O)c1cccc2c1CCN1C(=O)CN=C(n3cnc(C4CCC4)c3)C=C21					7.46	6.18					
CC(C#N)=C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C	5.97										
CC(C(=O)c1ccc(NC(=O)CCl)cc1)N1CCC(Cc2ccccc2)CC1		4.1626666666666665									
CC(C(N)=O)C(N)c1nc2c(ccc(C(C)(C)C)c2)[nH]1	4.523										
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1		6.243									
CC(C(O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1		7.900285714285714									
CC(C)(C#N)n1nnc2c1CCC(c1nc(-c3ccc(F)cc3)no1)C2					7.8						
CC(C)(C)C(=O)N1CCCn2nc(COc3ccccc3)cc12					6.05						
CC(C)(C)C(=O)Oc1ccc2c(c1)[nH]c1c2ncc2c1c1c(cccc1)[nH]2	5.777666666666666										
CC(C)(C)C(=O)c1ncc2[nH]c3c(cccc3)c2c1	6.45										
CC(C)(C)C(O)C=Cc1cc2c(cc1)OCO2	4.34										
CC(C)(C)C1(C)CN(c2ccc(C#Cc3ccccc3)cn2)C(=O)O1					7.57						
CC(C)(C)C1CN(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)CCN1							6.79				
CC(C)(C)C1CN(c2ccc(C#Cc3ccccc3)cn2)C(=O)O1					7.77						
CC(C)(C)C1CSC(c2ccc(C#CC(=O)C=[N+]=[N-])cc2)SC1	6.16										
CC(C)(C)C1CSC(c2ccc(C#CC(=O)O)cc2)SC1	8.15										
CC(C)(C)C1CSC(c2ccc(C#CCC(=O)O)cc2)SC1	7.64										
CC(C)(C)C1CSC(c2ccc(C#CCCC(=O)C=[N+]=[N-])cc2)SC1	6.080000000000001										
CC(C)(C)C1CSC(c2ccc(C#CCCC(=O)O)cc2)SC1	8.3										
CC(C)(C)C1CSC(c2ccc(C#CCCCO)cc2)SC1	6.39										
CC(C)(C)C1CSC(c2ccc(C#CCCO)cc2)SC1	6.400000000000001										
CC(C)(C)C1CSC(c2ccc(C#CCCP(=O)(O)O)cc2)SC1	8.0										
CC(C)(C)C1CSC(c2ccc(C#CCO)cc2)SC1	7.12										
CC(C)(C)CC(=O)N1CC=C(c2cn(-c3c(F)cccc3)nn2)CC1					5.0	6.921					
CC(C)(C)CC1COCc2nc(OCc3cccc(C#N)c3)cc(=O)n21					8.48						
CC(C)(C)CC1COCc2nc(OCc3ccccn3)cc(=O)n21					8.21						
CC(C)(C)COC(=O)c1ncc2[nH]c3c(cccc3)c2c1	6.12										
CC(C)(C)COc1ncc2[nH]c3c(cccc3)c2c1	7.02										
CC(C)(C)Cn1ccc2c1ccc(OCCCCOc1ccc(-c3n[nH]nn3)cc1)c2							5.447				
CC(C)(C)Cn1ccc2c1ccc(OCCCCOc1ccc(-c3n[nH]nn3)cc1)c2Br							5.64				
CC(C)(C)Cn1nnc2c1CCC(c1nc(-c3ccc(F)cc3)no1)C2					7.5						
CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1		4.93									
CC(C)(C)N=C(N)Nc1c(I)cccc1		5.018									
CC(C)(C)NC(=O)N1CC=C(c2cn(-c3c(F)cccc3)nn2)CC1					5.07						
CC(C)(C)NC(=O)N1CC=C(c2cn(-c3ccccc3F)nn2)CC1						7.242000000000001					
CC(C)(C)OC(=O)N(Cc1ccc2c(-c3ccc(F)cc3)cc(C(N)=O)nc2c1)C(=O)OC(C)(C)C							6.34				
CC(C)(C)OC(=O)N1CC(NC(=O)c2ccc(OCc3conc3-c3ccc(Cl)cc3)nc2)C1	7.26										
CC(C)(C)OC(=O)N1CC=C(C#Cc2ncccc2)CC1					8.59						
CC(C)(C)OC(=O)N1CC=C(c2cn(-c3c(F)cccc3)nn2)CC1					6.0						
CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ccc(F)cc3)nn2)CC1					5.96	7.8					
CC(C)(C)OC(=O)N1CC=C(c2cn(-c3cccc(F)c3)nn2)CC1					5.96	7.747999999999999					
CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ccccc3)nn2)CC1					6.09	8.01					
CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ccccc3F)nn2)CC1						8.2					
CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ccncc3)nn2)CC1					5.0	6.66					
CC(C)(C)OC(=O)N1CC=C(c2cn(-c3cnccc3)nn2)CC1					5.081	7.26					
CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ncccc3)nn2)CC1					5.06	7.31					
CC(C)(C)OC(=O)N1CC=C(c2cn(-c3ncccc3F)nn2)CC1					5.37	8.59					
CC(C)(C)OC(=O)NCc1ccc2c(-c3ccc(F)cc3)cc(C(N)=O)nc2c1							6.89				
CC(C)(C)OC(=O)c1c2C3CCCN3C(=O)c3c(ccc(-c4ccccc4)c3)-n2cn1	7.163										
CC(C)(C)OC(=O)c1c2C3CCCN3C(=O)c3c(ccc(-c4ccco4)c3)-n2cn1	8.065										
CC(C)(C)OC(=O)c1c2C3CCCN3C(=O)c3c(ccc(-c4cccs4)c3)-n2cn1	7.158										
CC(C)(C)OC(=O)c1c2C3CCCN3C(=O)c3c(ccc(Br)c3)-n2cn1	7.353333333333333										
CC(C)(C)OC(=O)c1c2C3CCCN3C(=O)c3c(cccc3Br)-n2cn1	9.11										
CC(C)(C)OC(=O)c1cc2c(cc1)[nH]c1ccc(C#Cc3cc4c(cc3)[nH]c3ccc(C(=O)OC(C)(C)C)cc34)cc12	6.6701999999999995										
CC(C)(C)OC(=O)c1cc2c(cn1)[nH]c1ccc(C#CC#Cc3cc4c(cc3)[nH]c3cnc(C(=O)OC(C)(C)C)cc34)cc12	5.698333333333333										
CC(C)(C)OC(=O)c1cc2c(cn1)[nH]c1ccc(C#Cc3cc4c(cc3)[nH]c3cnc(C(=O)OC(C)(C)C)cc34)cc12	6.645666666666666										
CC(C)(C)OC(=O)c1ncc2[nH]c3c(cc(-c4ccccc4)cc3)c2c1	7.382										
CC(C)(C)OC(=O)c1ncc2[nH]c3c(cc(-c4ccco4)cc3)c2c1	7.231999999999999										
CC(C)(C)OC(=O)c1ncc2[nH]c3c(cc(-c4cccs4)cc3)c2c1	6.3100000000000005										
CC(C)(C)OC(=O)c1ncc2[nH]c3c(cc(C#C[Si](C)(C)C)cc3)c2c1	7.220000000000001										
CC(C)(C)OC(=O)c1ncc2[nH]c3c(cc(C(C)(C)C)cc3)c2c1	7.391666666666667										
CC(C)(C)OC(=O)c1ncc2[nH]c3c(cc(F)cc3)c2c1	7.55										
CC(C)(C)OC(=O)c1ncc2[nH]c3c(cc(I)cc3)c2c1	6.679333333333333										
CC(C)(C)OC(=O)c1ncc2[nH]c3c(cccc3)c2c1	7.769166666666667										
CC(C)(C)OC(=O)c1ncc2c(c1)c1c(ccc(I)c1)n2C(=O)OC(C)(C)C	5.73										
CC(C)(C)c1c(NC(=N)Nc2c(C(C)(C)C)cccc2)cccc1		4.42									
CC(C)(C)c1c2c(-c3ccccc3)c(C#N)c(-c3ccccc3)nc2n[nH]1					7.08						
CC(C)(C)c1c2c(CCC(F)(F)F)c(C#N)c(-c3ccccc3)nc2n[nH]1					7.29						
CC(C)(C)c1cc(O)cc(C(C)(C)C)c1	3.65										
CC(C)(C)c1cc(OCC2CN(c3ccccc3)C(=O)O2)ccc1							6.46				
CC(C)(C)c1ccc(-c2c(C#N)c3ncc(CC(F)(F)F)n3cc2)cc1							6.35				
CC(C)(C)c1ccc(-c2c(C3CCNCC3)onc2O)cc1	6.59										
CC(C)(C)c1ccc(C(=O)CCCN2CCc3c(ccc(OCc4ccccc4)c3)C(O)C2)cc1		6.19									
CC(C)(C)c1ccc(C(=O)Nc2ccc(N3C(=O)c4c(cccc4)C3=O)c(Cl)c2)o1						5.0					
CC(C)(C)c1ccc(C=NN=C(N)N)cc1		4.64									
CC(C)(C)c1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1		6.141									
CC(C)(C)c1ccc(OCC2CN(c3cccc(C#N)c3)C(=O)O2)cc1							6.2				
CC(C)(C)c1ccc(OCC2CN(c3ccccc3)C(=O)O2)cc1							6.62				
CC(C)(C)c1ccc(OCC2Cn3ccc(=O)nc3O2)cc1							5.87				
CC(C)(C)c1cccc(Nc2c3ncccc3n[nH]2)c1											5.1
CC(C)(C)c1cn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)nn1	6.41										
CC(C)(C)c1cn(C2=NCC(=O)N3CCc4c(cccc4C4CCCO4)C3=C2)cn1					6.29	5.0					
CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)CCC(=O)c4c3cccc4)CC2)cc(C(F)(F)F)n1	5.0										
CC(C)(C)c1nn(CC(=O)Nc2c(C(N)=O)c3c(CCCC3)s2)cc1CNC1CC1						5.8					
CC(C)(C)c1nnc2CC(c3nc(-c4ccc(F)cc4)no3)CCn21					7.282						
CC(C)(C)c1nnc2c(C#N)c(N3CCC(c4ccccc4)CC3)ccn12							5.91				
CC(C)(C)c1nnc2c3c(cccc3)c(OCc3ncccc3)nn12	6.0										
CC(C)(C)n1nnc2c1CCC(c1nc(-c3ccc(C#N)cc3)no1)C2					7.1						
CC(C)(C)n1nnc2c1CCC(c1nc(-c3ccc(F)cc3)no1)C2					8.3						
CC(C)(C)n1nnc2c1CCC(c1nc(C3CCCCC3)no1)C2					6.7						
CC(C)(C)n1nnc2c1CCC(c1nc(Cc3ccc(F)cc3)no1)C2					7.7						
CC(C)(C)n1nnc2c1CCC(c1nc(N3CCOCC3)no1)C2					5.9						
CC(C)(C)n1nnc2c1CCC(c1nnc(-c3ccc(F)cc3)o1)C2					5.5						
CC(C)(C)n1nnc2c1CCC(c1noc(-c3ccc(F)cc3)n1)C2					8.3						
CC(C)(C)n1nnc2c1CCC(n1cnc(-c3ccc(F)cc3)n1)C2					7.3						
CC(C)(CO)CNC(=O)c1ccc(OCc2conc2-c2ccc(Cl)cc2)nc1	7.64										
CC(C)(CO)NC(=O)c1ccc(OCc2conc2-c2ccc(Cl)cc2)nc1	7.4										
CC(C)(COc1c(C(F)(F)F)c2nnc(CC3CC3)n2cc1)c1ccc(Cl)cc1							8.26				
CC(C)(COc1c(C(F)(F)F)c2nnc(CC3CC3)n2cc1)c1ccc(F)cc1							7.96				
CC(C)(N)CCP(=O)(O)O							3.35				4.06
CC(C)(NC(=O)c1ccc(C#Cc2ccnc(Cl)c2)cn1)C(F)(F)F					7.335						
CC(C)(O)C#Cc1ccc(C2SCC(C(C)(C)C)CS2)cc1	5.0										
CC(C)(O)C(=O)c1c(NC(=O)CO)c2c(nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2)o1	6.16										
CC(C)(O)C(=O)c1c(NC(=O)CO)c2c(nc(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2)o1	6.16										
CC(C)(O)Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1nccs1					5.255						
CC(C)(O)c1c(F)c2ncc(-c3cc(-c4ccccc4C#N)c(F)cc3)n2cc1	9.594999999999999										
CC(C)(O)c1cc2ncc(-c3cc(-c4ccccc4C#N)c(F)cc3)n2cc1	8.325										
CC(C)(O)c1ccc2c(c1)ncn2-c1ccnc(-c2cccnc2Cl)c1	7.42										
CC(C)(O)c1ccc2c(c1)ncn2-c1ccnc(-c2ccncc2C#N)c1	7.58										
CC(C)(O)c1ccc2c(c1)ncn2-c1ccnc(-c2ccncc2F)c1	8.12										
CC(C)(O)c1nc2ncc(-c3cc(-c4c(F)cc(F)cc4C#N)c(F)cc3)n2nc1	9.41										
CC(C)(O)c1nc2ncc(-c3cc(-c4c(F)cc(F)cn4)c(F)cc3)n2cc1	8.709999999999999										
CC(C)(O)c1nc2ncc(-c3cc(-c4c(F)cc(F)cn4)c(F)cc3)n2nc1	8.6375										
CC(C)(O)c1nc2ncc(-c3cc(-c4c(F)cccc4C#N)c(F)cc3)n2nc1	8.885										
CC(C)(O)c1nc2ncc(-c3cc(-c4c(F)cccn4)c(F)cc3)n2cc1	9.13										
CC(C)(O)c1nc2ncc(-c3cc(-c4c(F)cccn4)c(F)cc3)n2nc1	8.656666666666666										
CC(C)(O)c1nc2ncc(-c3cc(-c4ccc(F)cc4C#N)c(F)cc3)n2cc1	8.985										
CC(C)(O)c1nc2ncc(-c3cc(-c4ccc(F)cc4C#N)c(F)cc3)n2nc1	8.8										
CC(C)(O)c1nc2ncc(-c3cc(-c4ccc(F)cn4)c(F)cc3)n2cc1	8.963333333333333										
CC(C)(O)c1nc2ncc(-c3cc(-c4ccc(F)cn4)c(F)cc3)n2nc1	8.7375										
CC(C)(O)c1nc2ncc(-c3cc(-c4ccccc4C#N)c(F)cc3)n2cc1	9.24										
CC(C)(O)c1nc2ncc(-c3cc(-c4cccnc4)c(F)cc3)n2cc1	8.77875										
CC(C)(O)c1nc2ncc(-c3cc(-c4cccnc4)c(F)cc3)n2nc1	9.06										
CC(C)(O)c1nc2ncc(-c3cc(-c4ccncc4)c(F)cc3)n2cc1	9.11										
CC(C)(O)c1nc2ncc(-c3cc(-c4ccncc4)c(F)cc3)n2nc1	9.219999999999999										
CC(C)(O)c1nc2ncc(-c3cc(-c4ccncc4C#N)c(F)cc3)n2cc1	9.540000000000001										
CC(C)(O)c1nc2ncc(-c3cc(-c4ccncc4C#N)c(F)cc3)n2nc1	9.0975										
CC(C)(O)c1nc2ncc(-c3cc(-c4ncccc4C#N)c(F)cc3)n2cc1	8.82										
CC(C)(O)c1nc2ncc(-c3cc(-c4ncccc4C#N)c(F)cc3)n2nc1	8.2525										
CC(C)(O)c1nc2ncc(-c3cc(-c4ncncc4C#N)c(F)cc3)n2nc1	8.825										
CC(C)(c1ccc(C(N)=O)cn1)C(O)OCc1conc1-c1ccc(F)cn1	7.35										
CC(C)C(=O)N1CCCn2nc(COc3ccccc3)cc12					5.77						
CC(C)C(=O)Nc1c(Cl)cc(NC(=O)c2ncccc2)cc1											5.37
CC(C)C(=O)c1c(O)c(C(F)(F)F)c(OCc2ccc(CNC(=O)c3cn(C)cn3)cc2)cc1							7.023				
CC(C)C(=O)c1c2Cn3cnnc3-c3c(ccc(Br)c3)-n2cn1	7.26										
CC(C)C(O)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C		6.851666666666667									
CC(C)C12CC3CC(CC(N)(C3)C1)C2		5.14									
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1	5.06										
CC(C)C1C(=O)N(c2ccccc2)C(=O)N1Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12		5.96									
CC(C)C1CCC(Nc2c3ncccc3n[nH]2)CC1											5.28
CC(C)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C.c1ccncc1		6.77									
CC(C)C1CN(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)CCN1							6.94				
CC(C)C1Cc2c(C1=O)c(Cl)c(Cl)c(OCc1cc(CSc3ccncc3)ccc1)c2							6.08				
CC(C)C1Cc2c(C1=O)c(Cl)c(Cl)c(OCc1ccc(-c3n[nH]nn3)cc1)c2							6.71				
CC(C)C1N=C(c2ccccc2)c2c(ccc(Cl)c2)N=C1S	4.62										
CC(C)CC(=O)c1c(O)c(Br)c(OCCCCOc2c(F)c(F)ccc2)cc1							6.252000000000001				
CC(C)CC(=O)c1c(O)c(Br)c(OCCCCOc2ccc(-c3n[nH]nn3)cc2)cc1							7.031000000000001				
CC(C)CC(=O)c1c(O)c(Br)c(OCCCCOc2ccccc2)cc1							5.822				
CC(C)CC(=O)c1c(O)c(Br)c(OCCCCOc2cnccc2)cc1							6.24				
CC(C)CC(=O)c1c(O)c(Br)c(OCCCCSc2ccncc2)cc1							6.17				
CC(C)CC(N)(C(=O)O)C1CC1C(=O)O							5.8			5.75	
CC(C)CC1C(C(=O)O)C1C(N)(CC1c2ccccc2Oc2c1cccc2)C(=O)O			6.42		4.0	4.0			5.58		5.06
CC(C)CC1CC(=O)N(c2c(Cl)cc(NC(=O)c3c(N)cccn3)cc2)C1											7.29
CC(C)CC1CN(Cc2ccc3c(-c4cn(C)nc4)cc(C(N)=O)nc3c2)CCO1							7.62				
CC(C)CC1COCCN1Cc1ccc2c(-c3cn(C)nc3)cc(C(N)=O)nc2c1							7.14				
CC(C)CC1COCc2nc(OCc3cccc(C#N)c3)cc(=O)n21					8.82						
CC(C)CC1COCc2nc(OCc3ccccn3)cc(=O)n21					7.82						
CC(C)CCN1CCc2c(C1)sc(C#Cc1ccccc1)n2					7.0						
CC(C)CCNC(=O)c1cnc(C#Cc2ccccc2)cc1					6.291						
CC(C)CCOc1ncc2[nH]c3c(cccc3)c2c1	6.054666666666667										
CC(C)CCn1ccc(-c2cc(Cl)c(NC3CCOCC3)cc2)c(C#N)c1=O							6.76				
CC(C)CCn1ccc(-c2cc(Cl)c(OC3CCCC3)cc2)c(C#N)c1=O							7.0				
CC(C)CCn1ccc(-c2cc(Cl)c(OC3CCOCC3)cc2)c(C#N)c1=O							6.73				
CC(C)CCn1ccc(-c2cc(Cl)c(OCC3CC3)cc2)c(C#N)c1=O							6.96				
CC(C)CCn1ccc(-c2ccc(N3CCOCC3)cc2)c(C#N)c1=O							5.69				
CC(C)CCn1ccc(-c2ccc(Nc3ccncc3)cc2)c(C#N)c1=O							5.83				
CC(C)CCn1ccc(-c2ccc(OCC3CC3)cc2)c(C#N)c1=O							6.54				
CC(C)CCn1ccc(-c2ccc(Oc3ccccc3)cc2)c(C#N)c1=O							7.38				
CC(C)CCn1ccc(-c2ccc(Oc3ccccn3)cc2)c(C#N)c1=O							6.19				
CC(C)CCn1ccc(-c2ccc(Oc3cccnc3)cc2)c(C#N)c1=O							6.32				
CC(C)CCn1ccc(-c2ccc(Oc3ccncc3)cc2)c(C#N)c1=O							6.26				
CC(C)CCn1ccc(-c2ccccc2)c(C#N)c1=O							5.07				
CC(C)CCn1ccc(CCc2ccccc2)c(C#N)c1=O							6.44				
CC(C)CCn1ccc(N(C)Cc2ccccc2)c(C#N)c1=O							4.97				
CC(C)CCn1ccc(N2CCC(c3ccccc3)CC2)c(C#N)c1=O							6.99				
CC(C)CCn1ccc(N2CCCC(c3ccccc3)C2)c(C#N)c1=O							5.48				
CC(C)CCn1ccc(N2CCCCC2)c(C#N)c1=O							4.5				
CC(C)CCn1ccc(N2CCN(Cc3ccccc3)CC2)c(C#N)c1=O							5.33				
CC(C)CCn1ccc(N2CCN(c3ccccc3)CC2)c(C#N)c1=O							6.18				
CC(C)CCn1ccc(N2CCN(c3ccccn3)CC2)c(C#N)c1=O							5.51				
CC(C)CCn1ccc(N2CCc3c(cccc3)C2)c(C#N)c1=O							6.06				
CC(C)CCn1ccc(OCc2ccccc2)c(C#N)c1=O							5.53				
CC(C)CN(Cc1cccc(CN(CC(C)C)C(=N)N)c1)C(=N)N		4.455									
CC(C)CN1CC(c2nc(-c3cc(Cl)ccc3)no2)CC1=O					6.04						
CC(C)CN1CCc2c(C1)sc(C#Cc1ccccc1)n2					6.19						
CC(C)CN1CCc2c(ccc(C#Cc3cc(F)ccc3)n2)C1=O					7.27						
CC(C)COc1cc2c(cn1)[nH]c1c2cccc1	6.767										
CC(C)COc1cccc(N(Cc2cnccc2)S(=O)(=O)CC(F)(F)F)c1							7.57				
CC(C)COc1nn(C)c2c1ccc(Nc1c3ncccc3n[nH]1)c2											6.64
CC(C)Cc1cc(CC(C)C)c(O)cc1	4.05										
CC(C)Cc1cccc(CC(C)C)c1O	5.15										
CC(C)Cc1noc(C2CCc3c(C2)nnn3C(C)(C)C)n1					6.0						
CC(C)Cn1ccc(N2CCC(c3ccccc3)CC2)c(C#N)c1=O							6.55				
CC(C)Cn1ccc(N2CCC(c3ccccc3)CC2)c(Cl)c1=O							6.71				
CC(C)N(C(=O)C=CC=Cc1cc2c(cc1)OCO2)C(C)C	4.06										
CC(C)N(C(=O)c1cc(-c2ccc3OCOc3c2)ccc1)C(C)C	4.26										
CC(C)N(C(=O)c1ccc(F)cc1)c1nc(-c2ccccn2)cs1						5.7					
CC(C)N(C(=O)c1ccccn1)c1cc(Cl)ccc1											5.0
CC(C)N(C)c1cc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)ncn1					5.0						
CC(C)N(C)c1ncnc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)c1						7.112					
CC(C)N(Cc1c2CN(C)C(=O)c3c(ccc(Cl)c3)-n2cn1)C(C)C	5.284000000000001										
CC(C)N1C(=O)CN(Cc2c(C(=O)O)[nH]c3cc(Cl)cc(Cl)c23)C1=O		5.98									
CC(C)N1C(=O)N(c2ccc(C#Cc3ccccc3)cn2)C2CCCCC21					7.41						
CC(C)N1C(=O)N(c2ccc(C#Cc3ccccc3)cn2)CC1(C)C					7.41						
CC(C)N1C(=O)N(c2ncc(C#Cc3ccc(F)cc3)cn2)CC1(C)C					7.11						
CC(C)N1C(=O)N(c2ncc(C#Cc3cccc(F)c3)cn2)CC1(C)C					7.55						
CC(C)N1C(=O)N(c2ncc(C#Cc3ccccc3)cn2)CC1(C)C					7.55						
CC(C)N1CCc2c(ccc(C#Cc3ccc(Cl)cc3)n2)C1=O					5.105						
CC(C)N1CCc2c(ccc(C#Cc3cccc(Cl)c3)n2)C1=O					7.827999999999999						
CC(C)N1CCc2c(ccc(C#Cc3ccccc3)n2)C1=O					6.064						
CC(C)N1CCc2c(ccc(C#Cc3ccccc3Cl)n2)C1=O					5.425						
CC(C)N1CCc2c(ccc(C#Cc3ccccn3)n2)C1=O					6.565						
CC(C)N1CCc2c(ccc(C#Cc3cccnc3)n2)C1=O					4.71						
CC(C)N1CCc2c(ccc(C#Cc3cccs3)n2)C1=O					6.53						
CC(C)N1CCc2c(sc(COc3ccccc3)n2)C1=O					5.92						
CC(C)NC(=O)C(C=Nc1ccc(Cl)cc1)=C(O)c1ccccc1Cl	7.47										
CC(C)NC(=O)c1ccc(C#Cc2ccncc2)cn1					7.481						
CC(C)NC(=O)c1ccc(OCc2c(C(F)(F)F)onc2-c2ccc(F)cc2)nc1	7.47										
